postal_code,city,state,state_code,extra,county,latitude,longitude,radiation
54570,Niederstadtfeld,Rheinland-Pfalz,RP,,Vulkaneifel,50.1605,6.7597,1222.0
39326,Klein Ammensleben,Sachsen-Anhalt,ST,,Börde,52.218,11.5203,1222.0
15848,Ragow-Merz,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.325,1222.0
15913,Biebersdorf,Brandenburg,BB,,Landkreis Dahme-Spreewald,51.9847,13.9741,1222.0
94265,Patersdorf,Bayern,BY,Lower Bavaria,Landkreis Regen,49.0167,12.9833,1222.0
6502,Thale,Sachsen-Anhalt,ST,,Landkreis Harz,51.7486,11.041,1222.0
65606,Villmar,Hessen,HE,Reg.-Bez. Gießen,Limburg-Weilburg,50.3929,8.1931,1222.0
39365,Harbke,Sachsen-Anhalt,ST,,Börde,52.1888,11.0462,1222.0
39343,Uhrsleben,Sachsen-Anhalt,ST,,Börde,52.2009,11.2644,1222.0
4916,Heideeck,Brandenburg,BB,,Landkreis Elbe-Elster,51.8333,13.2,1222.0
37359,Effelder,Thüringen,TH,,Eichsfeld,51.2395,10.2478,1222.0
39264,Buhlendorf,Sachsen-Anhalt,ST,,Anhalt-Bitterfeld,52.0319,12.038,1222.0
8491,Limbach,Sachsen,SN,,Vogtlandkreis,50.5833,12.25,1222.0
99988,Katharinenberg,Thüringen,TH,,Unstrut-Hainich-Kreis,51.1814,10.2608,1222.0
65558,Cramberg,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3417,7.9427,1222.0
46459,Rees,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Kleve,51.8097,6.4004,1222.0
6493,Königerode,Sachsen-Anhalt,ST,,Landkreis Harz,51.6017,11.2025,1222.0
6922,Lebien,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.721,12.9367,1222.0
7426,Allendorf,Thüringen,TH,,Saalfeld-Rudolstadt,50.6547,11.158,1222.0
6925,Purzien,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7649,13.0228,1222.0
8548,Syrau,Sachsen,SN,,Vogtlandkreis,50.543,12.0793,1222.0
65626,Birlenbach,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3581,8.0027,1222.0
54552,Darscheid,Rheinland-Pfalz,RP,,Vulkaneifel,50.2167,6.8833,1222.0
6922,Prettin,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.6608,12.9235,1222.0
6507,Timmenrode,Sachsen-Anhalt,ST,,Landkreis Harz,51.7711,11.0062,1222.0
39365,Wefensleben,Sachsen-Anhalt,ST,,Börde,52.1832,11.1607,1222.0
6926,Holzdorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7787,13.1276,1222.0
2633,Göda,Sachsen,SN,,Landkreis Bautzen,51.178,14.3195,1222.0
56370,Attenhausen,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.292,7.8756,1222.0
38889,Cattenstedt,Sachsen-Anhalt,ST,,Landkreis Harz,51.777,10.9676,1222.0
7338,Altenbeuthen,Thüringen,TH,,Saalfeld-Rudolstadt,50.5919,11.6006,1222.0
56370,Bremberg,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3064,7.9201,1222.0
7338,Drognitz,Thüringen,TH,,Saalfeld-Rudolstadt,50.5879,11.5723,1222.0
53111,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.7362,7.1002,1222.0
56321,Rhens,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.2813,7.6175,1222.0
54552,Gefell,Rheinland-Pfalz,RP,,Vulkaneifel,50.2333,6.9167,1222.0
47058,Duisburg,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Duisburg, Stadt",51.4346,6.7858,1222.0
6926,Buschkuhnsdorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8131,13.1462,1222.0
4932,Wainsdorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.4094,13.5073,1222.0
37345,Neustadt,Thüringen,TH,,Eichsfeld,51.4672,10.4673,1222.0
65618,Selters (Taunus),Hessen,HE,Reg.-Bez. Gießen,Limburg-Weilburg,50.35,8.2667,1222.0
98617,Vachdorf,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.5263,10.5373,1222.0
38315,Schladen,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.0222,10.5397,1222.0
4936,Malitschkendorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.6945,13.3296,1222.0
1561,Weißig am Raschütz,Sachsen,SN,,Landkreis Meißen,51.3455,13.6558,1222.0
6917,Jessen (Elster) Holzdorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7804,13.1248,1222.0
8132,"Mülsen Ortmannsdorf, Neuschönburg",Sachsen,SN,,Zwickau,50.7089,12.6372,1222.0
8132,Mülsen Ortmannsdorf,Sachsen,SN,,Zwickau,50.7107,12.6332,1222.0
1561,Lampertswalde,Sachsen,SN,,Landkreis Meißen,51.3111,13.6769,1222.0
37339,Berlingerode,Thüringen,TH,,Eichsfeld,51.4578,10.2384,1222.0
8134,Wildenfels Wildenfels,Sachsen,SN,,Zwickau,50.6778,12.5892,1222.0
6846,Dessau,Sachsen-Anhalt,ST,,Dessau-Roßlau,51.8333,12.25,1222.0
56338,Braubach,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.2736,7.6451,1222.0
6861,Dessau-Roßlau,Sachsen-Anhalt,ST,,Dessau-Roßlau,51.8333,12.25,1222.0
9600,Niederschöna,Sachsen,SN,,Landkreis Mittelsachsen,50.9667,13.4191,1222.0
38170,Schöppenstedt,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1431,10.7745,1222.0
9633,Halsbrücke,Sachsen,SN,,Landkreis Mittelsachsen,50.95,13.35,1222.0
53859,Niederkassel,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Rhein-Sieg-Kreis,50.815,7.0378,1222.0
98617,Sülzfeld,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.5232,10.3601,1222.0
38312,Heiningen,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.0694,10.5553,1222.0
38315,Werlaburgdorf,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.05,10.5373,1222.0
2829,Schöpstal,Sachsen,SN,,Landkreis Görlitz,51.1833,14.8933,1222.0
53125,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.7333,7.1,1222.0
54595,Watzerath,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.1833,6.3667,1222.0
56651,Brenk,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4333,7.1833,1222.0
3205,Bronkow,Brandenburg,BB,,Landkreis Oberspreewald-Lausitz,51.6667,13.9167,1222.0
4936,Proßmarke,Brandenburg,BB,,Landkreis Elbe-Elster,51.7408,13.4913,1221.0
53947,Nettersheim,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Euskirchen,50.4937,6.629,1221.0
39264,Luso,Sachsen-Anhalt,ST,,Anhalt-Bitterfeld,51.9564,12.1284,1221.0
15848,Ragow-Merz Ragow,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.35,1221.0
54608,Brandscheid,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.2201,6.3085,1221.0
38871,Veckenstedt,Sachsen-Anhalt,ST,,Landkreis Harz,51.9011,10.732,1221.0
1157,Dresden,Sachsen,SN,,Kreisfreie Stadt Dresden,51.0707,13.6729,1221.0
39291,Möser,Sachsen-Anhalt,ST,,Jerichower Land,52.214,11.7928,1221.0
4936,Naundorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.7374,13.4401,1221.0
98617,Belrieth,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.5333,10.5,1221.0
94545,Hohenau,Bayern,BY,Lower Bavaria,Freyung-Grafenau,48.8498,13.4882,1221.0
1156,"Dresden Gompitz, Gompitz",Sachsen,SN,,Kreisfreie Stadt Dresden,51.0462,13.6617,1221.0
65624,Altendiez,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3667,7.9833,1221.0
38835,Wülperode,Sachsen-Anhalt,ST,,Landkreis Harz,51.9814,10.5987,1221.0
7427,Schwarzburg,Thüringen,TH,,Saalfeld-Rudolstadt,50.643,11.1919,1221.0
6917,Jessen (Elster) Battin,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7679,12.9042,1221.0
53505,Altenahr,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.5169,6.9921,1221.0
47057,Duisburg,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Duisburg, Stadt",51.4216,6.7957,1221.0
7338,Hohenwarte,Thüringen,TH,,Saalfeld-Rudolstadt,50.6,11.4833,1221.0
7926,Gefell,Thüringen,TH,,Saale-Orla-Kreis,50.4405,11.8593,1221.0
56651,Oberzissen,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.45,7.2,1221.0
15806,Saalow,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1944,13.3758,1221.0
38170,Vahlberg,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1333,10.7167,1221.0
56659,Burgbrohl,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4546,7.2772,1221.0
7927,Hirschberg,Thüringen,TH,,Saale-Orla-Kreis,50.4054,11.8183,1221.0
51065,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.9549,7.0121,1221.0
51063,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.9685,7.0054,1221.0
51061,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.994,7.003,1221.0
50999,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.8753,7.0202,1221.0
6917,Jessen (Elster) Reicho,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8065,13.1208,1221.0
97848,Rechtenbach,Bayern,BY,Regierungsbezirk Unterfranken,Main-Spessart,49.9831,9.5083,1221.0
6917,Jessen (Elster) Mönchenhöfe,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7847,13.0658,1221.0
6917,Jessen (Elster) Schöneicho,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7503,12.9158,1221.0
6917,Jessen (Elster) Klossa,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7824,13.0513,1221.0
54552,Sarmersbach,Rheinland-Pfalz,RP,,Vulkaneifel,50.2333,6.8833,1221.0
6917,Jessen (Elster) Grabo,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7728,12.9342,1221.0
54552,Hörscheid,Rheinland-Pfalz,RP,,Vulkaneifel,50.2167,6.8667,1221.0
4936,Jagsal,Brandenburg,BB,,Landkreis Elbe-Elster,51.6866,13.354,1221.0
15848,Tauche Lindenberg,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.1333,1221.0
95188,Issigau,Bayern,BY,Upper Franconia,Landkreis Hof,50.3752,11.7207,1221.0
37308,Geisleden,Thüringen,TH,,Eichsfeld,51.35,10.2,1221.0
37308,Glasehausen,Thüringen,TH,,Eichsfeld,51.4422,10.1521,1221.0
40885,Ratingen,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Mettmann,51.3394,6.8528,1221.0
15848,Rietz-Neuendorf Groß Rietz,Brandenburg,BB,,Landkreis Oder-Spree,52.2167,14.2167,1221.0
7338,Kaulsdorf,Thüringen,TH,,Saalfeld-Rudolstadt,50.6167,11.433,1221.0
15328,Alt Tucheband Ratstock,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5215,14.5412,1221.0
38329,Wittmar,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1297,10.64,1221.0
56729,Kirchwald,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.3667,7.15,1221.0
40723,Hilden,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Mettmann,51.1578,6.939,1221.0
63571,Gelnhausen,Hessen,HE,Regierungsbezirk Darmstadt,Main-Kinzig-Kreis,50.2016,9.1874,1221.0
54550,Daun,Rheinland-Pfalz,RP,,Vulkaneifel,50.1972,6.8294,1221.0
54614,Giesdorf,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.1833,6.45,1221.0
3172,Grabko,Brandenburg,BB,,Landkreis Spree-Neiße,51.9099,14.5756,1221.0
1561,Schönfeld,Sachsen,SN,,Landkreis Meißen,51.3,13.7,1221.0
4880,Dommitzsch,Sachsen,SN,,Landkreis Nordsachsen,51.6407,12.8794,1221.0
63877,Sailauf,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,50.0246,9.2593,1221.0
2991,Elsterheide,Sachsen,SN,,Landkreis Bautzen,51.5,14.1667,1221.0
37318,Freienhagen,Thüringen,TH,,Eichsfeld,51.4167,10.05,1221.0
37345,Großbodungen,Thüringen,TH,,Eichsfeld,51.4757,10.481,1221.0
8538,Burgstein,Sachsen,SN,,Vogtlandkreis,50.4167,12.0167,1221.0
8538,Weischlitz,Sachsen,SN,,Vogtlandkreis,50.4371,12.0112,1221.0
6842,Dessau,Sachsen-Anhalt,ST,,Dessau-Roßlau,51.8231,12.2598,1221.0
6922,Axien,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7015,12.8874,1221.0
2708,Löbau,Sachsen,SN,,Landkreis Görlitz,51.0995,14.6674,1221.0
63857,Waldaschaff,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,49.9753,9.3019,1221.0
2708,Kittlitz,Sachsen,SN,,Landkreis Görlitz,51.1314,14.6756,1221.0
6925,Löben,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7654,13.077,1221.0
38889,Blankenburg,Sachsen-Anhalt,ST,,Landkreis Harz,51.7902,10.9551,1221.0
2627,Radibor,Sachsen,SN,,Landkreis Bautzen,51.2448,14.3984,1221.0
9120,Chemnitz,Sachsen,SN,,"Chemnitz, Stadt",50.8056,12.9067,1221.0
2625,Bautzen,Sachsen,SN,,Landkreis Bautzen,51.1825,14.4292,1221.0
65594,Runkel,Hessen,HE,Reg.-Bez. Gießen,Limburg-Weilburg,50.4057,8.1546,1221.0
56072,Koblenz,Rheinland-Pfalz,RP,,"Koblenz, kreisfreie Stadt",50.3578,7.5251,1221.0
37339,Tastungen,Thüringen,TH,,Eichsfeld,51.4692,10.3096,1221.0
15936,Dahmetal,Brandenburg,BB,,Landkreis Teltow-Fläming,51.9067,13.5,1221.0
6917,Jessen (Elster) Großkorga,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8046,13.0844,1221.0
3197,Drewitz,Brandenburg,BB,,Landkreis Spree-Neiße,51.8966,14.5103,1221.0
99338,Plaue,Thüringen,TH,,Ilm-Kreis,50.7783,10.8997,1221.0
3130,Graustein,Brandenburg,BB,,Landkreis Spree-Neiße,51.5729,14.4732,1221.0
15938,Drahnsdorf,Brandenburg,BB,,Landkreis Dahme-Spreewald,51.9167,13.5833,1221.0
15938,Kasel-Golzig,Brandenburg,BB,,Landkreis Dahme-Spreewald,51.9333,13.7,1221.0
15936,Dahme/Mark,Brandenburg,BB,,Landkreis Teltow-Fläming,51.8941,13.4342,1221.0
2979,Elsterheide,Sachsen,SN,,Landkreis Bautzen,51.5,14.1667,1221.0
8134,Wildenfels Härtensdorf,Sachsen,SN,,Zwickau,50.6762,12.6093,1221.0
6862,Rodleben,Sachsen-Anhalt,ST,,Dessau-Roßlau,51.8961,12.2006,1221.0
3130,Reuthen,Brandenburg,BB,,Landkreis Spree-Neiße,51.5906,14.5266,1221.0
3253,Brenitz,Brandenburg,BB,,Landkreis Elbe-Elster,51.7023,13.6007,1221.0
98673,Brünn,Thüringen,TH,,Landkreis Hildburghausen,50.4485,10.8563,1221.0
98660,Henfstädt,Thüringen,TH,,Landkreis Hildburghausen,50.5163,10.5874,1221.0
9126,Chemnitz,Sachsen,SN,,"Chemnitz, Stadt",50.8197,12.9403,1221.0
7922,Tanna,Thüringen,TH,,Saale-Orla-Kreis,50.4946,11.8572,1221.0
37130,Gleichen,Niedersachsen,NI,,Landkreis Göttingen,51.4667,10.0333,1221.0
6926,Reicho,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8064,13.1171,1221.0
15898,Neuzelle Neuzelle,Brandenburg,BB,,Landkreis Oder-Spree,52.0833,14.6333,1221.0
39291,Lostau,Sachsen-Anhalt,ST,,Jerichower Land,52.2087,11.7379,1221.0
3238,Lindthal,Brandenburg,BB,,Landkreis Elbe-Elster,51.6581,13.7804,1221.0
6926,Mönchenhöfe,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7834,13.063,1221.0
4932,Gröden,Brandenburg,BB,,Landkreis Elbe-Elster,51.4,13.5667,1221.0
15306,Falkenhagen,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.4333,14.3167,1221.0
3238,Ponnsdorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.6667,13.6833,1221.0
4932,Hirschfeld,Brandenburg,BB,,Landkreis Elbe-Elster,51.3833,13.6167,1221.0
15898,Neißemünde Ratzdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.0667,14.75,1221.0
15299,Mixdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.4,1221.0
37318,Rohrberg,Thüringen,TH,,Eichsfeld,51.4167,10.0167,1221.0
15898,Neißemünde Wellmitz,Brandenburg,BB,,Landkreis Oder-Spree,52.0667,14.7167,1221.0
53175,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.6975,7.1417,1221.0
15295,Groß Lindow Schlaubehammer,Brandenburg,BB,,Landkreis Oder-Spree,52.25,14.4833,1221.0
47279,Duisburg,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Duisburg, Stadt",51.3929,6.7981,1221.0
3253,Schönewalde,Brandenburg,BB,,Landkreis Elbe-Elster,51.679,13.6025,1220.0
15328,Alt Tucheband,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5373,14.5123,1220.0
15306,Seelow,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5339,14.3813,1220.0
14913,Hohenseefeld,Brandenburg,BB,,Landkreis Teltow-Fläming,51.8895,13.305,1220.0
3253,Friedersdorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.6985,13.5726,1220.0
15306,Vierlinden Neuentempel,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.502,14.3265,1220.0
15328,Alt Tucheband Alt Tucheband,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5386,14.5134,1220.0
3238,Münchhausen,Brandenburg,BB,,Landkreis Elbe-Elster,51.6673,13.6447,1220.0
3205,Lipten,Brandenburg,BB,,Landkreis Oberspreewald-Lausitz,51.6463,13.9271,1220.0
6917,Jessen (Elster) Neuerstadt,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8307,13.1239,1220.0
4936,Schlieben,Brandenburg,BB,,Landkreis Elbe-Elster,51.7238,13.383,1220.0
38315,Gielde,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.0362,10.4937,1220.0
3238,Gröbitz,Brandenburg,BB,,Landkreis Elbe-Elster,51.6582,13.7138,1220.0
4936,Wehrhain,Brandenburg,BB,,Landkreis Elbe-Elster,51.7213,13.4186,1220.0
38312,Dorstadt,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1,10.5667,1220.0
3185,Tauer,Brandenburg,BB,,Landkreis Spree-Neiße,51.9,14.45,1220.0
6917,Jessen (Elster) Schweinitz,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7956,13.0265,1220.0
99817,Eisenach,Thüringen,TH,,Wartburgkreis,50.9807,10.3152,1220.0
6844,Dessau,Sachsen-Anhalt,ST,,Dessau-Roßlau,51.8441,12.2475,1220.0
15306,Vierlinden Diedersdorf,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5121,14.3311,1220.0
6917,Jessen (Elster) Düßnitz,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7288,12.8781,1220.0
6528,Rotha,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5425,11.147,1220.0
9127,Chemnitz,Sachsen,SN,,"Chemnitz, Stadt",50.8284,12.9586,1220.0
38379,Wolsdorf,Niedersachsen,NI,,Landkreis Helmstedt,52.191,10.9388,1220.0
15295,Brieskow-Finkenheerd,Brandenburg,BB,,Landkreis Oder-Spree,52.2539,14.5728,1220.0
39343,Ackendorf,Sachsen-Anhalt,ST,,Börde,52.224,11.4404,1220.0
39326,Groß Ammensleben,Sachsen-Anhalt,ST,,Börde,52.2328,11.5219,1220.0
39343,Bebertal,Sachsen-Anhalt,ST,,Börde,52.2333,11.35,1220.0
15299,Müllrose,Brandenburg,BB,,Landkreis Oder-Spree,52.2474,14.4179,1220.0
6917,Jessen (Elster) Kleinkorga,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8158,13.082,1220.0
38378,Warberg,Niedersachsen,NI,,Landkreis Helmstedt,52.1812,10.9197,1220.0
4936,Frankenhain,Brandenburg,BB,,Landkreis Elbe-Elster,51.7027,13.4154,1220.0
46569,Hünxe,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Wesel,51.65,6.7833,1220.0
4924,Bad Liebenwerda,Brandenburg,BB,,Landkreis Elbe-Elster,51.5183,13.3946,1220.0
39326,Gutenswegen,Sachsen-Anhalt,ST,,Börde,52.2303,11.4924,1220.0
39291,Tryppehna,Sachsen-Anhalt,ST,,Jerichower Land,52.1657,11.9132,1220.0
35519,Rockenberg,Hessen,HE,Regierungsbezirk Darmstadt,Wetteraukreis,50.4305,8.7369,1220.0
15299,Dammendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.1408,14.416,1220.0
46147,Oberhausen,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Oberhausen, Stadt",51.5355,6.8116,1220.0
54552,Hörschhausen,Rheinland-Pfalz,RP,,Vulkaneifel,50.25,6.9333,1220.0
47167,Duisburg,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Duisburg, Stadt",51.507,6.7963,1220.0
38324,Kissenbrück,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1096,10.59,1220.0
40724,Hilden,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Mettmann,51.1803,6.9472,1220.0
99831,Creuzburg,Thüringen,TH,,Wartburgkreis,51.0529,10.2475,1220.0
3172,Bärenklau,Brandenburg,BB,,Landkreis Spree-Neiße,51.9383,14.5667,1220.0
6493,Ballenstedt,Sachsen-Anhalt,ST,,Landkreis Harz,51.6563,11.1621,1220.0
54552,Katzwinkel,Rheinland-Pfalz,RP,,Vulkaneifel,50.25,6.9167,1220.0
4916,Stolzenhain,Brandenburg,BB,,Landkreis Elbe-Elster,51.8441,13.1607,1220.0
51373,Leverkusen,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Leverkusen, Stadt",51.0307,6.9898,1220.0
2894,Vierkirchen,Sachsen,SN,,Landkreis Görlitz,51.1929,14.7476,1220.0
37318,Schachtebich,Thüringen,TH,,Eichsfeld,51.4,10.05,1220.0
6917,Jessen (Elster) Rade,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7549,12.8875,1220.0
56377,Schweighausen,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.2833,7.75,1220.0
53506,Lind,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.5,6.9333,1220.0
15890,Siehdichum Schernsdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.4833,1220.0
15868,Leeskow,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.0179,14.4105,1220.0
15868,Friedland Groß Muckrow,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.075,14.4333,1220.0
53508,Mayschoß,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.5208,7.0169,1220.0
98617,Ellingshausen,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.55,10.4667,1220.0
15864,Rietz-Neuendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.2321,14.1619,1220.0
56729,Bermel,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.2833,7.0833,1220.0
56379,Oberwies,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.2886,7.7806,1220.0
15848,Rietz-Neuendorf Görzig,Brandenburg,BB,,Landkreis Oder-Spree,52.2333,14.2,1220.0
15848,Rietz-Neuendorf Herzberg,Brandenburg,BB,,Landkreis Oder-Spree,52.2167,14.1167,1220.0
15848,Friedland Chossewitz,Brandenburg,BB,,Landkreis Oder-Spree,52.1,14.4333,1220.0
15848,Tauche Werder,Brandenburg,BB,,Landkreis Oder-Spree,52.1167,14.0333,1220.0
15848,Rietz-Neuendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.2321,14.1619,1220.0
53177,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.6813,7.1546,1220.0
53520,Hümmel,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4667,6.7833,1220.0
56112,Lahnstein,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3,7.6167,1220.0
15848,Plattkow,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.1063,14.018,1220.0
56651,Niederzissen,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4588,7.2181,1220.0
6917,Jessen (Elster) Jessen (Elster),Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7774,12.9605,1220.0
56370,Gutenacker,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3197,7.9221,1220.0
56651,Oberdürenbach,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4667,7.1667,1220.0
63825,Blankenbach,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,50.0667,9.2333,1220.0
15926,Bersteland,Brandenburg,BB,,Landkreis Dahme-Spreewald,51.9425,13.776,1220.0
1471,Radeburg,Sachsen,SN,,Landkreis Meißen,51.2152,13.7281,1220.0
1561,Thiendorf,Sachsen,SN,,Landkreis Meißen,51.2938,13.7412,1220.0
37318,Rustenfelde,Thüringen,TH,,Eichsfeld,51.4,10.0,1220.0
6928,Linda (Elster),Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.85,13.1167,1220.0
56767,Oberelz,Rheinland-Pfalz,RP,,Vulkaneifel,50.2667,7.05,1220.0
3159,Döbern,Brandenburg,BB,,Landkreis Spree-Neiße,51.6159,14.5981,1220.0
2977,Hoyerswerda,Sachsen,SN,,Landkreis Bautzen,51.4379,14.2355,1220.0
56769,Retterath,Rheinland-Pfalz,RP,,Vulkaneifel,50.2667,7.0167,1220.0
56767,Gunderath,Rheinland-Pfalz,RP,,Vulkaneifel,50.2551,6.9784,1220.0
95100,Selb,Bayern,BY,Upper Franconia,Wunsiedel i.Fichtelgebirge,50.1706,12.1305,1220.0
56767,Ueß,Rheinland-Pfalz,RP,,Vulkaneifel,50.25,6.9333,1220.0
56766,Horperath,Rheinland-Pfalz,RP,,Vulkaneifel,50.25,6.95,1220.0
37339,Wehnde,Thüringen,TH,,Eichsfeld,51.4833,10.3167,1220.0
1169,Dresden,Sachsen,SN,,Kreisfreie Stadt Dresden,51.0443,13.6738,1220.0
15898,Neuzelle Schwerzko,Brandenburg,BB,,Landkreis Oder-Spree,52.0667,14.6167,1220.0
37345,Holungen,Thüringen,TH,,Eichsfeld,51.4915,10.3936,1220.0
1139,Dresden,Sachsen,SN,,Kreisfreie Stadt Dresden,51.0836,13.6981,1220.0
